random.ID,subjectCode,num
7cbcrd0E,GEE10001,1
7cbcrd0E,GEK10008,1
7cbcrd0E,GEK10011,3
7cbcrd0E,GEK10015,1
7cbcrd0E,GEK10030,1
7cbcrd0E,GEK10045,14
7cbcrd0E,GEK10095,2
7cbcrd0E,ISL20077,4
7cbcrd0E,MEC10002,4
7cbcrd0E,PCO10058,11
fVhXHvIp,GEK10001,1
fVhXHvIp,GEK10008,1
fVhXHvIp,GEK10011,2
fVhXHvIp,GEK10015,1
fVhXHvIp,GEK10045,12
fVhXHvIp,ISE10052,1
fVhXHvIp,ISL10011,2
fVhXHvIp,ISL20077,2
fVhXHvIp,PCO10058,8
fVhXHvIp,PCO20004,4
HGBEJI92,GEK10001,1
HGBEJI92,GEK10008,1
HGBEJI92,GEK10035,2
HGBEJI92,GEK10045,3
HGBEJI92,GEK10062,1
HGBEJI92,ISL10075,5
HGBEJI92,MEC10002,1
HGBEJI92,PCO10013,14
HGBEJI92,PCO10058,6
DoWup2SG,GEK10001,1
DoWup2SG,GEK10008,1
DoWup2SG,GEK10015,1
DoWup2SG,GEK10038,4
DoWup2SG,GEK10045,5
DoWup2SG,GEK10055,4
DoWup2SG,GEK10096,2
DoWup2SG,ISL10075,8
DoWup2SG,PCO10012,17
DoWup2SG,PCO10058,9
IVBlCGzo,GEK10001,1
IVBlCGzo,GEK10008,1
IVBlCGzo,GEK10011,1
IVBlCGzo,GEK10015,1
IVBlCGzo,GEK10041,2
IVBlCGzo,GEK10045,12
IVBlCGzo,GEK30022,1
IVBlCGzo,ISL20077,2
IVBlCGzo,PCO10012,2
IVBlCGzo,PCO10058,10
YeJcKVfU,GEK10001,1
YeJcKVfU,GEK10008,1
YeJcKVfU,GEK10011,2
YeJcKVfU,GEK10041,1
YeJcKVfU,GEK10045,12
YeJcKVfU,GEK10057,2
YeJcKVfU,LAW10004,1
YeJcKVfU,PCO10012,16
YeJcKVfU,PCO10058,9
Fl4JiV9V,GEK10001,1
Fl4JiV9V,GEK10008,1
Fl4JiV9V,GEK10015,1
Fl4JiV9V,GEK10045,5
Fl4JiV9V,GEK10055,4
Fl4JiV9V,GEK10096,1
Fl4JiV9V,ISL10091,1
Fl4JiV9V,PCO10012,4
Fl4JiV9V,PCO10058,3
UkAqr2J0,GEK10001,1
UkAqr2J0,GEK10008,1
UkAqr2J0,GEK10011,1
UkAqr2J0,GEK10021,2
UkAqr2J0,GEK10035,2
UkAqr2J0,GEK20031,1
UkAqr2J0,ISL10075,4
UkAqr2J0,PCO10012,3
UkAqr2J0,PCO10058,7
EhJV3Z7t,GEK10001,1
EhJV3Z7t,GEK10008,1
EhJV3Z7t,GEK10015,2
EhJV3Z7t,GEK10045,12
EhJV3Z7t,GEK10059,3
EhJV3Z7t,ISE10002,1
EhJV3Z7t,ISL10071,3
EhJV3Z7t,ISL10075,6
EhJV3Z7t,PCO10058,17
0m5WN4Jf,GEK10001,1
0m5WN4Jf,GEK10008,1
0m5WN4Jf,GEK10011,1
0m5WN4Jf,GEK10035,2
0m5WN4Jf,GEK10045,1
0m5WN4Jf,GEK10058,1
0m5WN4Jf,MEC10001,2
0m5WN4Jf,PCO10012,14
0m5WN4Jf,PCO10058,13
vT8XCtOJ,GEK10001,1
vT8XCtOJ,GEK10008,1
vT8XCtOJ,GEK10015,1
vT8XCtOJ,GEK10035,1
vT8XCtOJ,GEK10040,2
vT8XCtOJ,GEK10045,2
vT8XCtOJ,ISL10075,9
vT8XCtOJ,PCO10012,4
vT8XCtOJ,PCO10058,18
9tAt886V,GEK10000,1
9tAt886V,GEK10001,1
9tAt886V,GEK10008,1
9tAt886V,GEK10015,1
9tAt886V,GEK10017,1
9tAt886V,GEK10035,2
9tAt886V,GEK10045,8
9tAt886V,ISE10051,2
9tAt886V,ISL10075,6
9tAt886V,PCO10058,5
I1Jk2ZHC,GEK10001,1
I1Jk2ZHC,GEK10008,1
I1Jk2ZHC,GEK10015,1
I1Jk2ZHC,GEK10045,6
I1Jk2ZHC,GEK10056,1
I1Jk2ZHC,GEK10096,3
I1Jk2ZHC,ISL10075,5
I1Jk2ZHC,PCO10012,13
I1Jk2ZHC,PCO10058,4
8K98R2i6,GEK10001,1
8K98R2i6,GEK10008,1
8K98R2i6,GEK10011,2
8K98R2i6,GEK10035,1
8K98R2i6,GEK10042,1
8K98R2i6,GEK10055,2
8K98R2i6,GEK10057,2
8K98R2i6,PCO10012,11
8K98R2i6,PCO10058,10
w7DuwH7n,GEK10001,1
w7DuwH7n,GEK10008,1
w7DuwH7n,GEK10011,1
w7DuwH7n,GEK10022,1
w7DuwH7n,GEK10030,1
w7DuwH7n,GEK10045,1
w7DuwH7n,IID10004,1
w7DuwH7n,PCO10012,5
w7DuwH7n,PCO10058,1
kuzwUHFV,GEK10001,1
kuzwUHFV,GEK10008,1
kuzwUHFV,GEK10011,1
kuzwUHFV,GEK10045,3
kuzwUHFV,GEK10095,2
kuzwUHFV,IID10004,2
kuzwUHFV,ISL10075,2
kuzwUHFV,PCO10012,1
kuzwUHFV,PCO10058,15
UJxd7QuT,GEK10000,2
UJxd7QuT,GEK10001,1
UJxd7QuT,GEK10008,1
UJxd7QuT,GEK10011,1
UJxd7QuT,GEK10045,14
UJxd7QuT,GEK20017,1
UJxd7QuT,MEC10002,3
UJxd7QuT,PCO10058,2
UJxd7QuT,PCO20004,13
ubdrVyKT,GEK10001,1
ubdrVyKT,GEK10008,1
ubdrVyKT,GEK10011,1
ubdrVyKT,GEK10061,1
ubdrVyKT,GEK20051,1
ubdrVyKT,ISE10051,2
ubdrVyKT,MEC10001,1
ubdrVyKT,PCO10012,10
ubdrVyKT,PCO10058,4
McjZyZRE,GEK10001,1
McjZyZRE,GEK10008,1
McjZyZRE,GEK10011,1
McjZyZRE,GEK10015,1
McjZyZRE,GEK10045,6
McjZyZRE,GEK20028,2
McjZyZRE,ISL10075,11
McjZyZRE,LAW10004,1
McjZyZRE,PCO10012,7
McjZyZRE,PCO10058,6
5qEzbzNY,GEK10001,1
5qEzbzNY,GEK10008,1
5qEzbzNY,GEK10015,1
5qEzbzNY,GEK10041,1
5qEzbzNY,GEK10045,9
5qEzbzNY,MEC10001,2
5qEzbzNY,MEC10002,3
5qEzbzNY,PCO10024,4
5qEzbzNY,PCO10058,9
QZQD5dQ4,GEK10001,1
QZQD5dQ4,GEK10008,1
QZQD5dQ4,GEK10015,1
QZQD5dQ4,GEK10045,7
QZQD5dQ4,GEK10057,3
QZQD5dQ4,ISL10075,9
QZQD5dQ4,MEC10002,5
QZQD5dQ4,PCO10012,8
QZQD5dQ4,PCO10058,11
nKkahQLl,GEK10001,1
nKkahQLl,GEK10008,1
nKkahQLl,GEK10011,2
nKkahQLl,GEK10045,1
nKkahQLl,GEK10057,2
nKkahQLl,GEK20031,1
nKkahQLl,IID10005,1
nKkahQLl,PCO10012,12
nKkahQLl,PCO10058,10
QY7ITLb4,GEK10008,1
QY7ITLb4,GEK10011,1
QY7ITLb4,GEK10015,1
QY7ITLb4,GEK10017,1
QY7ITLb4,GEK10045,6
QY7ITLb4,GEK10059,4
QY7ITLb4,GEK20001,1
QY7ITLb4,GEK20028,2
QY7ITLb4,PCO10012,6
QY7ITLb4,PCO10058,4
x1qdJkdz,GEK10001,1
x1qdJkdz,GEK10008,1
x1qdJkdz,GEK10011,1
x1qdJkdz,GEK10015,1
x1qdJkdz,GEK10045,5
x1qdJkdz,GEK10058,2
x1qdJkdz,GEK10096,2
x1qdJkdz,MEC10002,4
x1qdJkdz,PCO10012,4
x1qdJkdz,PCO10058,17
7soopjyd,GEK10001,1
7soopjyd,GEK10008,1
7soopjyd,GEK10011,1
7soopjyd,GEK10015,1
7soopjyd,GEK20031,1
7soopjyd,MEC10002,5
7soopjyd,PCO10012,2
7soopjyd,PCO10024,4
7soopjyd,PCO10058,14
eWJlWjJP,CUE20003,2
eWJlWjJP,CUE20005,1
eWJlWjJP,GEE10001,1
eWJlWjJP,GEK10008,1
eWJlWjJP,GEK10015,1
eWJlWjJP,GEK10045,12
eWJlWjJP,GEK10059,1
eWJlWjJP,ISL10075,3
eWJlWjJP,PCO10058,7
CzZHBkZv,GEE10001,1
CzZHBkZv,GEK10000,1
CzZHBkZv,GEK10045,14
CzZHBkZv,GEK40096,4
CzZHBkZv,IID10004,1
CzZHBkZv,MEC10001,2
CzZHBkZv,PCO10013,3
CzZHBkZv,PCO10058,11
dhTqQ1GK,GEK10001,1
dhTqQ1GK,GEK10008,1
dhTqQ1GK,GEK10011,1
dhTqQ1GK,GEK10045,11
dhTqQ1GK,GEK10055,2
dhTqQ1GK,GEK10095,2
dhTqQ1GK,ISL10071,2
dhTqQ1GK,PCO10012,11
dhTqQ1GK,PCO10058,15
8UnKVUnZ,GEK10001,1
8UnKVUnZ,GEK10008,1
8UnKVUnZ,GEK10035,1
8UnKVUnZ,GEK10045,3
8UnKVUnZ,ISL10074,1
8UnKVUnZ,MEC10001,1
8UnKVUnZ,MEC10002,4
8UnKVUnZ,PCO10012,7
8UnKVUnZ,PCO10058,7
6oZDkJUz,GEK10001,1
6oZDkJUz,GEK10008,1
6oZDkJUz,GEK10011,1
6oZDkJUz,GEK10045,5
6oZDkJUz,GEK10062,2
6oZDkJUz,ISE10052,2
6oZDkJUz,ISL10091,2
6oZDkJUz,PCO10012,17
6oZDkJUz,PCO10058,3
QFDgyTlZ,GEK10001,1
QFDgyTlZ,GEK10008,1
QFDgyTlZ,GEK10011,1
QFDgyTlZ,GEK10015,1
QFDgyTlZ,GEK10045,10
QFDgyTlZ,GEK10062,1
QFDgyTlZ,GEK10066,1
QFDgyTlZ,GEK20031,1
QFDgyTlZ,PCO10012,3
QFDgyTlZ,PCO10058,6
xnWaGH4Y,GEK10001,1
xnWaGH4Y,GEK10008,1
xnWaGH4Y,GEK10011,1
xnWaGH4Y,GEK10035,2
xnWaGH4Y,GEK10038,3
xnWaGH4Y,GEK10045,8
xnWaGH4Y,GEK10055,1
xnWaGH4Y,GEK10057,2
xnWaGH4Y,GEK10096,3
xnWaGH4Y,PCO10058,16
G0aWq1bG,GEK10001,1
G0aWq1bG,GEK10008,1
G0aWq1bG,GEK10011,3
G0aWq1bG,GEK10030,1
G0aWq1bG,GEK10041,1
G0aWq1bG,GEK10045,14
G0aWq1bG,GEK20011,3
G0aWq1bG,ISL10091,2
G0aWq1bG,PCO10058,7
76k03kMl,ENG20021,1
76k03kMl,GEK10001,1
76k03kMl,GEK10008,1
76k03kMl,GEK10011,2
76k03kMl,GEK10015,1
76k03kMl,GEK10038,4
76k03kMl,GEK10045,11
76k03kMl,GEK10055,2
76k03kMl,GEK10095,2
76k03kMl,PCO10013,6
Nn1VoXGL,GEK10001,1
Nn1VoXGL,GEK10008,1
Nn1VoXGL,GEK10038,2
Nn1VoXGL,GEK10045,1
Nn1VoXGL,GEK10055,3
Nn1VoXGL,GEK10057,2
Nn1VoXGL,GEK10096,3
Nn1VoXGL,MEC10001,2
Nn1VoXGL,PCO10012,9
MQumjHSH,GEK10001,1
MQumjHSH,GEK10008,1
MQumjHSH,GEK10045,4
MQumjHSH,GEK10057,2
MQumjHSH,GEK10059,1
MQumjHSH,GEK10094,1
MQumjHSH,ISL10075,6
MQumjHSH,PCO10013,6
MQumjHSH,PCO10058,16
hoePxFbk,GEK10000,2
hoePxFbk,GEK10001,1
hoePxFbk,GEK10008,1
hoePxFbk,GEK10015,2
hoePxFbk,GEK10045,5
hoePxFbk,GEK10055,4
hoePxFbk,GEK10057,3
hoePxFbk,ISL10075,5
hoePxFbk,PCO10058,3
h7dJLyXR,GEK10001,1
h7dJLyXR,GEK10008,1
h7dJLyXR,GEK10015,1
h7dJLyXR,GEK10041,2
h7dJLyXR,GEK10045,9
h7dJLyXR,GEK10062,2
h7dJLyXR,GEK20028,1
h7dJLyXR,PCO10058,17
h7dJLyXR,PCO20004,5
wSBzYlug,GEK10001,1
wSBzYlug,GEK10008,1
wSBzYlug,GEK10011,1
wSBzYlug,GEK10045,5
wSBzYlug,ISE10052,2
wSBzYlug,ISL20077,3
wSBzYlug,MEC10002,5
wSBzYlug,PCO10012,3
wSBzYlug,PCO10058,8
PP9CBPLp,GEK10001,1
PP9CBPLp,GEK10008,1
PP9CBPLp,GEK10041,1
PP9CBPLp,GEK10042,1
PP9CBPLp,GEK10045,4
PP9CBPLp,GEK20031,2
PP9CBPLp,PCO10012,9
PP9CBPLp,PCO10058,7
CrO9LMQB,GEK10001,1
CrO9LMQB,GEK10008,1
CrO9LMQB,GEK10011,1
CrO9LMQB,GEK10015,1
CrO9LMQB,GEK10041,2
CrO9LMQB,GEK10045,13
CrO9LMQB,ISL10075,11
CrO9LMQB,MEC10002,5
CrO9LMQB,PCO10012,1
CrO9LMQB,PCO10058,14
evjsxCTN,GEK10001,1
evjsxCTN,GEK10008,1
evjsxCTN,GEK10015,2
evjsxCTN,GEK10017,1
evjsxCTN,GEK10045,12
evjsxCTN,GEK10070,1
evjsxCTN,ISE10051,2
evjsxCTN,ISE10052,1
evjsxCTN,ISL10075,9
evjsxCTN,PCO10058,5
N1vPxGWy,CUE20005,1
N1vPxGWy,CUE20052,1
N1vPxGWy,GEK10001,1
N1vPxGWy,GEK10008,1
N1vPxGWy,GEK10011,1
N1vPxGWy,GEK10045,2
N1vPxGWy,GEK10066,1
N1vPxGWy,GEK20028,3
N1vPxGWy,ISE10052,1
MJ2fv2Ck,GEK10001,1
MJ2fv2Ck,GEK10008,1
MJ2fv2Ck,GEK10011,1
MJ2fv2Ck,GEK10015,1
MJ2fv2Ck,GEK10045,12
MJ2fv2Ck,GEK10059,2
MJ2fv2Ck,GEK20021,2
MJ2fv2Ck,PCO10012,2
MJ2fv2Ck,PCO10024,2
MJ2fv2Ck,PCO10058,2
8hzwajUl,GEK10001,1
8hzwajUl,GEK10008,1
8hzwajUl,GEK10011,1
8hzwajUl,GEK10045,1
8hzwajUl,GEK10095,2
8hzwajUl,GEK20028,2
8hzwajUl,MEC10002,4
8hzwajUl,PCO10013,4
8hzwajUl,PCO10058,17
0YSKpyeE,GEK10001,1
0YSKpyeE,GEK10008,1
0YSKpyeE,GEK10045,8
0YSKpyeE,GEK20017,1
0YSKpyeE,ISE10051,1
0YSKpyeE,ISL10075,7
0YSKpyeE,LAW10004,1
0YSKpyeE,PCO10058,12
oiyGsUIO,GEK10001,1
oiyGsUIO,GEK10008,1
oiyGsUIO,GEK10011,1
oiyGsUIO,GEK10021,3
oiyGsUIO,GEK10041,1
oiyGsUIO,ISL10075,4
oiyGsUIO,MEC10002,3
oiyGsUIO,PCO10013,2
oiyGsUIO,PCO10058,1
l6QeIC06,GEK10001,1
l6QeIC06,GEK10008,1
l6QeIC06,GEK10011,1
l6QeIC06,GEK10045,2
l6QeIC06,GEK10058,1
l6QeIC06,GEK10066,1
l6QeIC06,PCO10012,14
l6QeIC06,PCO10024,1
l6QeIC06,PCO10058,5
D7gBzwgj,CCC20053,1
D7gBzwgj,GEK10001,1
D7gBzwgj,GEK10008,1
D7gBzwgj,GEK10011,1
D7gBzwgj,GEK10015,1
D7gBzwgj,GEK10045,8
D7gBzwgj,GEK20031,2
D7gBzwgj,GEK20044,1
D7gBzwgj,ISL10071,2
D7gBzwgj,PCO10058,1
jeAvZX1M,GEK10001,1
jeAvZX1M,GEK10008,1
jeAvZX1M,GEK10011,2
jeAvZX1M,GEK10030,1
jeAvZX1M,GEK10033,1
jeAvZX1M,GEK10045,9
jeAvZX1M,PCO10012,14
jeAvZX1M,PCO10024,1
jeAvZX1M,PCO10058,5
gPkmZBl5,GEK10001,1
gPkmZBl5,GEK10008,1
gPkmZBl5,GEK10011,1
gPkmZBl5,GEK10045,7
gPkmZBl5,GEK10060,1
gPkmZBl5,GEK20031,2
gPkmZBl5,GEK20044,1
gPkmZBl5,ISE10052,2
gPkmZBl5,PCO10012,10
gPkmZBl5,PCO10058,3
cPmoxDrP,GEK10001,1
cPmoxDrP,GEK10008,1
cPmoxDrP,GEK10011,1
cPmoxDrP,GEK10015,1
cPmoxDrP,GEK10017,1
cPmoxDrP,GEK10045,4
cPmoxDrP,IID10005,1
cPmoxDrP,ISL10071,2
cPmoxDrP,PCO10013,15
cPmoxDrP,PCO10058,18
Vm8PfuL6,GEK10001,1
Vm8PfuL6,GEK10008,1
Vm8PfuL6,GEK10015,1
Vm8PfuL6,GEK10038,3
Vm8PfuL6,GEK10045,11
Vm8PfuL6,GEK10055,4
Vm8PfuL6,GEK10096,3
Vm8PfuL6,ISL10075,6
Vm8PfuL6,PCO10012,11
Vm8PfuL6,PCO10058,2
vC3QLHfm,GEK10001,1
vC3QLHfm,GEK10008,1
vC3QLHfm,GEK10035,3
vC3QLHfm,GEK10045,14
vC3QLHfm,GEK20011,3
vC3QLHfm,ISL10071,1
vC3QLHfm,MEC10001,3
vC3QLHfm,MEC10002,4
vC3QLHfm,PCO10058,13
RvGeNvja,GEK10001,1
RvGeNvja,GEK10008,1
RvGeNvja,GEK10015,1
RvGeNvja,GEK10045,12
RvGeNvja,GEK10057,1
RvGeNvja,ISL10075,6
RvGeNvja,MEC10002,4
RvGeNvja,PCO10012,20
RvGeNvja,PCO10058,12
oskVzYsd,GEK10001,1
oskVzYsd,GEK10008,1
oskVzYsd,GEK10011,1
oskVzYsd,GEK10045,8
oskVzYsd,GEK10062,1
oskVzYsd,GEK10066,1
oskVzYsd,GEK20031,2
oskVzYsd,PCO10012,1
oskVzYsd,PCO10058,14
c2Fmzxkg,GEK10001,1
c2Fmzxkg,GEK10008,1
c2Fmzxkg,GEK10011,3
c2Fmzxkg,GEK10045,8
c2Fmzxkg,GEK10059,1
c2Fmzxkg,ISE10052,2
c2Fmzxkg,ISL10075,7
c2Fmzxkg,PCO10058,1
c2Fmzxkg,UIL30051,1
FbZ3NtOW,GEK10001,1
FbZ3NtOW,GEK10008,1
FbZ3NtOW,GEK10011,2
FbZ3NtOW,GEK10015,1
FbZ3NtOW,GEK10045,3
FbZ3NtOW,GEK10055,3
FbZ3NtOW,GEK10057,3
FbZ3NtOW,PCO10013,2
FbZ3NtOW,PCO10058,18
ABXOcZ8H,GEK10001,1
ABXOcZ8H,GEK10008,1
ABXOcZ8H,GEK10011,1
ABXOcZ8H,GEK10035,1
ABXOcZ8H,GEK10045,1
ABXOcZ8H,GEK20011,2
ABXOcZ8H,IID10004,1
ABXOcZ8H,PCO10012,11
ABXOcZ8H,PCO10058,14
0xOyVSi8,GEK10001,1
0xOyVSi8,GEK10008,1
0xOyVSi8,GEK10011,2
0xOyVSi8,GEK10015,1
0xOyVSi8,GEK10042,1
0xOyVSi8,GEK10045,7
0xOyVSi8,ISL10075,6
0xOyVSi8,PCO10012,14
0xOyVSi8,PCO10058,16
WYeN84lh,GEE10001,1
WYeN84lh,GEK10011,3
WYeN84lh,GEK10015,1
WYeN84lh,GEK10037,2
WYeN84lh,GEK10041,1
WYeN84lh,GEK10045,14
WYeN84lh,GEK10059,3
WYeN84lh,ISL10075,3
WYeN84lh,PCO10058,18
l9bluJeK,GEK10001,1
l9bluJeK,GEK10008,1
l9bluJeK,GEK10015,1
l9bluJeK,GEK10041,2
l9bluJeK,GEK10042,1
l9bluJeK,GEK10045,9
l9bluJeK,GEK10057,2
l9bluJeK,ISL10075,4
l9bluJeK,PCO10058,16
b5bafnr3,GEK10001,1
b5bafnr3,GEK10008,1
b5bafnr3,GEK10015,1
b5bafnr3,GEK10045,11
b5bafnr3,GEK10055,4
b5bafnr3,GEK10056,1
b5bafnr3,GEK10095,2
b5bafnr3,PCO10012,18
b5bafnr3,PCO10058,5
fqkp7nMw,GEK10001,1
fqkp7nMw,GEK10008,1
fqkp7nMw,GEK10045,12
fqkp7nMw,GEK10060,1
fqkp7nMw,GEK10062,1
fqkp7nMw,IID10005,2
fqkp7nMw,PCO10013,14
fqkp7nMw,PCO10058,18
va6mb5eK,GEK10001,1
va6mb5eK,GEK10008,1
va6mb5eK,GEK10015,1
va6mb5eK,GEK10030,1
va6mb5eK,GEK10045,3
va6mb5eK,GEK10056,1
va6mb5eK,GEK10094,1
va6mb5eK,GEK10096,2
va6mb5eK,PCO10024,3
va6mb5eK,PCO10058,5
pFMvYo22,GEK10001,1
pFMvYo22,GEK10008,1
pFMvYo22,GEK10011,2
pFMvYo22,GEK10042,1
pFMvYo22,GEK10045,12
pFMvYo22,ISE10051,1
pFMvYo22,ISL10075,9
pFMvYo22,MEC10002,4
pFMvYo22,PCO10058,12
dEFcPn7z,GEK10001,1
dEFcPn7z,GEK10008,1
dEFcPn7z,GEK10011,1
dEFcPn7z,GEK10045,8
dEFcPn7z,GEK10057,3
dEFcPn7z,GEK10060,1
dEFcPn7z,ISL10080,2
dEFcPn7z,MEC10002,4
dEFcPn7z,PCO10058,2
eekVNbxD,GEK10001,1
eekVNbxD,GEK10008,1
eekVNbxD,GEK10030,1
eekVNbxD,GEK10045,5
eekVNbxD,GEK10057,3
eekVNbxD,GEK10058,1
eekVNbxD,GEK10096,3
eekVNbxD,PCO10013,9
eekVNbxD,PCO10058,14
kQpsyuFD,GEK10001,1
kQpsyuFD,GEK10008,1
kQpsyuFD,GEK10011,2
kQpsyuFD,GEK10015,1
kQpsyuFD,GEK10045,7
kQpsyuFD,GEK10057,2
kQpsyuFD,GEK10059,2
kQpsyuFD,GEK10062,1
kQpsyuFD,PCO10012,9
kQpsyuFD,PCO10058,10
nApyU2cp,GEE10001,1
nApyU2cp,GEK10008,1
nApyU2cp,GEK10015,2
nApyU2cp,GEK10040,2
nApyU2cp,GEK10045,14
nApyU2cp,GEK10060,1
nApyU2cp,GEK20051,1
nApyU2cp,ISL10091,2
nApyU2cp,PCO10013,1
9zgrErnb,CUE20052,1
9zgrErnb,GEK10001,1
9zgrErnb,GEK10008,1
9zgrErnb,GEK10011,1
9zgrErnb,GEK10015,1
9zgrErnb,GEK10040,2
9zgrErnb,GEK10095,1
9zgrErnb,ISE10051,2
9zgrErnb,PCO10058,11
C3cnCfON,GEK10001,1
C3cnCfON,GEK10008,1
C3cnCfON,GEK10011,1
C3cnCfON,GEK10035,2
C3cnCfON,GEK10095,2
C3cnCfON,GEK20045,1
C3cnCfON,ISL10075,5
C3cnCfON,MEC10001,2
C3cnCfON,PCO10058,3
3QYop0ZI,GEK10001,1
3QYop0ZI,GEK10008,1
3QYop0ZI,GEK10015,1
3QYop0ZI,GEK10035,1
3QYop0ZI,GEK10045,5
3QYop0ZI,ISL10075,11
3QYop0ZI,MEC10001,2
3QYop0ZI,PCO10012,10
3QYop0ZI,PCO10058,8
2MGywcxs,GEK10001,1
2MGywcxs,GEK10008,1
2MGywcxs,GEK10015,1
2MGywcxs,GEK10045,13
2MGywcxs,ISE20085,1
2MGywcxs,ISL10071,1
2MGywcxs,LAW10004,1
2MGywcxs,PCO10012,9
2MGywcxs,PCO10058,9
7aMfdhc7,GEK10001,1
7aMfdhc7,GEK10008,1
7aMfdhc7,GEK10011,3
7aMfdhc7,GEK10035,3
7aMfdhc7,GEK10045,5
7aMfdhc7,GEK10061,2
7aMfdhc7,ISL10071,2
7aMfdhc7,MEC10002,4
7aMfdhc7,UIL30051,1
HAAYQOqC,GEK10001,1
HAAYQOqC,GEK10008,1
HAAYQOqC,GEK10011,1
HAAYQOqC,GEK10045,7
HAAYQOqC,GEK10062,1
HAAYQOqC,GEK20044,1
HAAYQOqC,MEC10002,5
HAAYQOqC,PCO10058,13
VOGnJ4wN,GEK10000,1
VOGnJ4wN,GEK10001,1
VOGnJ4wN,GEK10008,1
VOGnJ4wN,GEK10011,1
VOGnJ4wN,GEK10045,6
VOGnJ4wN,GEK10059,4
VOGnJ4wN,MEC10002,1
VOGnJ4wN,PCO10012,7
VOGnJ4wN,PCO10058,14
KfmUv3fp,GEK10001,1
KfmUv3fp,GEK10008,1
KfmUv3fp,GEK10015,1
KfmUv3fp,GEK10041,1
KfmUv3fp,GEK10045,9
KfmUv3fp,GEK10059,2
KfmUv3fp,LAW10004,1
KfmUv3fp,PCO10024,1
KfmUv3fp,PCO10058,5
KvUwJbtb,GEK10001,1
KvUwJbtb,GEK10008,1
KvUwJbtb,GEK10011,1
KvUwJbtb,GEK10022,2
KvUwJbtb,GEK10042,1
KvUwJbtb,GEK10045,6
KvUwJbtb,GEK10059,4
KvUwJbtb,ISL10075,5
KvUwJbtb,PCO10012,13
KvUwJbtb,PCO10058,4
RYwpHqGL,GEK10001,1
RYwpHqGL,GEK10008,1
RYwpHqGL,GEK10011,2
RYwpHqGL,GEK10015,1
RYwpHqGL,GEK10045,1
RYwpHqGL,GEK10055,3
RYwpHqGL,GEK10058,1
RYwpHqGL,GEK10096,2
RYwpHqGL,ISL10075,2
YBVvJM3s,GEE10001,1
YBVvJM3s,GEK10008,1
YBVvJM3s,GEK10011,3
YBVvJM3s,GEK10015,1
YBVvJM3s,GEK10021,4
YBVvJM3s,GEK10045,14
YBVvJM3s,GEK20031,1
YBVvJM3s,GEK40096,1
YBVvJM3s,IID10004,1
YBVvJM3s,PCO10058,11
VnEgrRAV,GEK10001,1
VnEgrRAV,GEK10008,1
VnEgrRAV,GEK10015,1
VnEgrRAV,GEK10035,1
VnEgrRAV,GEK10036,1
VnEgrRAV,GEK10045,7
VnEgrRAV,PCO10012,11
VnEgrRAV,PCO10024,1
VnEgrRAV,PCO10058,9
r2Gwcwo3,GEK10001,1
r2Gwcwo3,GEK10008,1
r2Gwcwo3,GEK10011,2
r2Gwcwo3,GEK10041,2
r2Gwcwo3,GEK10045,9
r2Gwcwo3,MEC10001,2
r2Gwcwo3,PCO10012,1
r2Gwcwo3,PCO10024,2
r2Gwcwo3,PCO10058,17
IViHSj7v,GEK10001,1
IViHSj7v,GEK10008,1
IViHSj7v,GEK10035,3
IViHSj7v,GEK10045,7
IViHSj7v,GEK10062,2
IViHSj7v,GEK20021,2
IViHSj7v,GEK20044,1
IViHSj7v,MEC10002,3
IViHSj7v,PCO10058,13
OFwqPtCw,GEK10001,1
OFwqPtCw,GEK10008,1
OFwqPtCw,GEK10021,3
OFwqPtCw,GEK10035,1
OFwqPtCw,GEK10045,3
OFwqPtCw,GMP10001,2
OFwqPtCw,ISL10075,8
OFwqPtCw,LAW10004,1
OFwqPtCw,PCO10058,13
T6dIpKs1,GEK10001,1
T6dIpKs1,GEK10008,1
T6dIpKs1,GEK10011,1
T6dIpKs1,GEK10015,1
T6dIpKs1,GEK10038,4
T6dIpKs1,GEK10045,13
T6dIpKs1,GEK10055,1
T6dIpKs1,GEK10096,1
T6dIpKs1,ISL10075,8
T6dIpKs1,PCO10012,9
T6dIpKs1,PCO10058,11
XTsUDV05,CUE20005,1
XTsUDV05,GEK10001,1
XTsUDV05,GEK10008,1
XTsUDV05,GEK10011,2
XTsUDV05,GEK10015,1
XTsUDV05,GEK10042,1
XTsUDV05,GEK10045,7
XTsUDV05,GEK10096,2
XTsUDV05,PCO10012,11
XTsUDV05,PCO10058,10
JXIj0biS,GEK10001,1
JXIj0biS,GEK10008,1
JXIj0biS,GEK10011,1
JXIj0biS,GEK10045,2
JXIj0biS,GEK10059,3
JXIj0biS,GEK10096,2
JXIj0biS,IID10004,2
JXIj0biS,ISL10075,1
JXIj0biS,PCO10058,1
D7Pd3Zhy,GEK10001,1
D7Pd3Zhy,GEK10008,1
D7Pd3Zhy,GEK10011,1
D7Pd3Zhy,GEK10015,1
D7Pd3Zhy,GEK10021,2
D7Pd3Zhy,GEK10038,3
D7Pd3Zhy,GEK10045,10
D7Pd3Zhy,GEK10055,4
D7Pd3Zhy,GEK10066,1
D7Pd3Zhy,GEK10096,2
D7Pd3Zhy,PCO10058,3
y7BBSCy6,GEK10001,1
y7BBSCy6,GEK10008,1
y7BBSCy6,GEK10011,1
y7BBSCy6,GEK10015,1
y7BBSCy6,GEK10045,12
