ECE30011.1,"[6, 42]",kQpsyuFD
ITP30002.1,"[3, 39]",kQpsyuFD
ECE20057.1,"[2, 38]",kQpsyuFD
GEK10077.1,"[18, 19]",kQT4g72n
IID10004.3,"[50, 51]",kQT4g72n
ITP20003.2,"[17, 53]",kQT4g72n
GEK10038.2,"[39, 40]",kQT4g72n
GEK20062.1,"[6, 42]",kQT4g72n
ITP20001.1,"[5, 41]",kQT4g72n
ECE20057.1,"[2, 38]",kQT4g72n
GCS10039.1,"[17, 53]",KR1urou6
LAW20003.1,"[16, 52]",KR1urou6
LAW20008.1,"[15, 51]",KR1urou6
UIL20013.1,"[3, 39]",KR1urou6
GCS10007.2,"[5, 41]",KR1urou6
GCS10019.2,"[1, 37]",KR1urou6
GCS10062.9,"[15, 51]",kR8wVqs8
GEK20058.4,"[14, 50]",kR8wVqs8
GEK10062.1,"[2, 38]",kR8wVqs8
MEC10002.3,"[1, 37]",kR8wVqs8
GEK10041.3,"[41, 42]",kR8wVqs8
GEK20021.2,"[43, 44]",kR8wVqs8
ECE30021.2,"[18, 54]",KrCl6bFY
ECE30051.1,"[14, 50]",KrCl6bFY
ECE30063.1,"[16, 52]",KrCl6bFY
ECE30092.1,"[28, 55]",KrCl6bFY
GCS20001.11,"[15, 51]",KrCl6bFY
ECE30081.1,"[6, 42]",KrCl6bFY
GCS10001.2,"[15, 51]",KrEVZVW5
GCS10010.1,"[18, 54]",KrEVZVW5
GEK20058.4,"[14, 50]",KrEVZVW5
ISE10051.2,[5],KrEVZVW5
GEK10042.1,"[3, 39]",KrEVZVW5
GEK20011.1,"[2, 38]",KrEVZVW5
GCS10002.1,"[18, 19]",Krsl5qaM
GCS10037.9,"[17, 53]",Krsl5qaM
GEK20058.3,"[15, 51]",Krsl5qaM
GEK10041.1,"[3, 39]",Krsl5qaM
GCS10052.10,"[2, 38]",Krsl5qaM
GEK10095.1,"[5, 41]",Krsl5qaM
GEK10059.1,"[14, 50]",KRSVy2CJ
GEK10061.2,"[15, 51]",KRSVy2CJ
GEK10088.2,"[18, 19]",KRSVy2CJ
GEK20063.2,"[4, 40]",KRSVy2CJ
GEK10035.2,"[41, 42]",KRSVy2CJ
GEK10042.1,"[3, 39]",KRSVy2CJ
GEK10021.4,[53],kS1YBAux
GEK10088.1,"[16, 17]",kS1YBAux
GCS10052.10,"[2, 38]",kS1YBAux
GCS10002.2,"[6, 42]",kS1YBAux
GEK10062.2,"[3, 39]",kS1YBAux
GEK20058.9,"[5, 41]",kS1YBAux
GCS20006.1,"[14, 50]",KSkSUeD7
GEK20017.1,"[17, 53]",KSkSUeD7
ISE20074.1,"[15, 51]",KSkSUeD7
UIL30018.1,"[8, 44]",KSkSUeD7
ISE10002.1,"[2, 38]",KSkSUeD7
ISE40073.2,"[4, 40]",KSkSUeD7
IID30068.2,"[17, 18]",KT0ROM7b
MEC20054.2,"[15, 51]",KT0ROM7b
MEC20058.1,"[3, 39]",KT0ROM7b
MEC30058.1,"[4, 40]",KT0ROM7b
IID20061.3,"[5, 6]",KT0ROM7b
BFT30001.1,"[14, 50]",kt3uOFAZ
BFT30010.2,"[21, 57]",kt3uOFAZ
BFT30016.1,"[15, 51]",kt3uOFAZ
GCS20001.12,"[16, 52]",kt3uOFAZ
GEK20042.2,"[19, 55]",kt3uOFAZ
GCS20005.2,"[3, 39]",kt3uOFAZ
BFT30027.1,"[5, 41]",kt3uOFAZ
CUE40053.1,"[14, 50]",ktmjsH72
GCS10027.1,"[13, 49]",ktmjsH72
GEA20004.1,"[52, 53]",ktmjsH72
GEA20053.1,"[15, 51]",ktmjsH72
GEA30020.1,"[5, 6]",ktmjsH72
CUE30051.1,"[2, 38]",ktmjsH72
GCS10062.2,"[14, 50]",KTtcDUPq
GEK10070.1,"[15, 51]",KTtcDUPq
GEK20058.1,"[13, 49]",KTtcDUPq
GEK10015.2,[37],KTtcDUPq
GCS10001.5,"[3, 39]",KTtcDUPq
GEK20059.1,"[5, 41]",KTtcDUPq
GEK30014.2,"[6, 42]",KTtcDUPq
GCS20006.1,"[14, 50]",kU1H06xn
MEC30010.1,"[17, 18]",kU1H06xn
GEK10096.4,"[6, 42]",kU1H06xn
MEC30012.1,"[5, 41]",kU1H06xn
MEC20058.1,"[3, 39]",kU1H06xn
MEC30006.1,"[2, 38]",kU1H06xn
GCS20006.1,"[14, 50]",kuMsE424
MEC30002.1,"[17, 53]",kuMsE424
MEC30012.1,"[5, 41]",kuMsE424
MEC30075.1,"[6, 42]",kuMsE424
MEC30068.1,"[2, 38]",kuMsE424
GEK20016.1,"[3, 39]",kuMsE424
CSW20054.1,"[15, 51]",KV2h2gQe
CSW20085.1,"[16, 52]",KV2h2gQe
CSW30008.1,"[14, 50]",KV2h2gQe
GCS20001.4,"[1, 37]",KV2h2gQe
CSW30009.1,"[2, 3]",KV2h2gQe
GCS10037.8,"[16, 52]",kWQXVKLr
GEK10089.2,"[53, 54]",kWQXVKLr
GEK20063.3,"[14, 50]",kWQXVKLr
GCS10001.5,"[3, 39]",kWQXVKLr
MEC10002.4,"[2, 38]",kWQXVKLr
GEK10041.2,"[6, 42]",kWQXVKLr
GCS10002.7,"[15, 51]",KwxcpC9s
GEK10096.3,"[17, 53]",KwxcpC9s
GEK20058.4,"[14, 50]",KwxcpC9s
GEK10041.1,"[3, 39]",KwxcpC9s
GEK10062.1,"[2, 38]",KwxcpC9s
GEK10057.1,"[5, 41]",KwxcpC9s
GCS10037.3,"[15, 51]",kXqjaMgJ
GCS10062.10,"[17, 53]",kXqjaMgJ
GEK10055.1,"[13, 49]",kXqjaMgJ
GEK20058.2,"[14, 50]",kXqjaMgJ
GEK10096.1,"[2, 38]",kXqjaMgJ
GEK10038.2,"[39, 40]",kXqjaMgJ
CCE32001.1,"[16, 17]",KXTvxZ8H
HMM20026.1,"[13, 49]",KXTvxZ8H
HMM20028.3,"[53, 54, 55]",KXTvxZ8H
HMM20031.1,"[2, 38]",KXTvxZ8H
HMM30012.2,"[7, 43]",KXTvxZ8H
HMM20075.1,[4],KXTvxZ8H
GEK20062.2,"[5, 41]",KXTvxZ8H
GCS10033.1,"[14, 50]",kYS4jxkc
LAW20003.1,"[16, 52]",kYS4jxkc
LAW20008.1,"[15, 51]",kYS4jxkc
MEC20001.1,"[4, 40]",kYS4jxkc
MEC20005.2,"[44, 45]",kYS4jxkc
GEK20062.2,"[5, 41]",kYS4jxkc
CUE20003.2,"[53, 54, 55, 56]",Kz0JcpF0
CUE20005.1,"[4, 16]",Kz0JcpF0
CUE30001.2,"[17, 18, 19, 20]",Kz0JcpF0
GEK20062.3,"[7, 43]",Kz0JcpF0
CUE20005.1,"[4, 16]",Kz0JcpF0
CUE20052.1,"[1, 37]",Kz0JcpF0
CSW20012.1,"[14, 50]",KZg4YStc
CSW20054.1,"[15, 51]",KZg4YStc
CSW30012.1,"[17, 53]",KZg4YStc
CSW20005.2,"[5, 41]",KZg4YStc
GEK10059.3,"[3, 39]",KZg4YStc
CSW20065.1,"[2, 38]",KZg4YStc
GEK10088.1,"[16, 17]",kZtusBin
GEK20058.3,"[15, 51]",kZtusBin
GCS10037.1,"[5, 41]",kZtusBin
GCS10002.2,"[6, 42]",kZtusBin
IID10004.1,"[38, 39]",kZtusBin
GEK30007.1,[7],kZtusBin
GEK20033.1,"[14, 50]",KzU19TxW
GEK20058.1,"[13, 49]",KzU19TxW
MEC10001.3,"[15, 51]",KzU19TxW
GEK20044.1,"[4, 5]",KzU19TxW
GEK20011.1,"[2, 38]",KzU19TxW
CCC20053.1,"[14, 50]",KzX4BXpw
CCE22001.1,"[18, 54]",KzX4BXpw
GEA20053.1,"[15, 51]",KzX4BXpw
GEK10089.1,"[41, 42]",KzX4BXpw
GEK10057.3,"[2, 38]",KzX4BXpw
GEK10040.2,"[3, 4]",KzX4BXpw
CSW20054.1,"[15, 51]",l06Unnjl
CSW30008.1,"[14, 50]",l06Unnjl
CSW30012.1,"[17, 53]",l06Unnjl
CSW30035.1,"[5, 41]",l06Unnjl
GCS10004.1,"[4, 40]",l06Unnjl
GEK10022.2,"[6, 42]",l06Unnjl
MEC30053.1,"[17, 53]",L0fVOnqz
MEC20059.2,"[5, 41]",L0fVOnqz
MEC30058.1,"[4, 40]",L0fVOnqz
CCE20003.1,"[2, 38]",L0fVOnqz
GEK20028.3,"[16, 17]",l2QoeNR0
ITP20007.1,"[14, 50]",l2QoeNR0
MEC20054.2,"[15, 51]",l2QoeNR0
GCS10058.1,"[5, 41]",l2QoeNR0
GCS10037.6,"[3, 39]",l2QoeNR0
MEC20055.1,"[2, 38]",l2QoeNR0
CSW20015.1,"[16, 17]",l2SbZJPG
CSW20021.1,"[13, 49]",l2SbZJPG
MEC20054.1,"[14, 50]",l2SbZJPG
GEK10040.2,"[3, 4]",l2SbZJPG
GEK20028.2,"[41, 42]",l2SbZJPG
GEK30022.1,"[5, 6]",l2SbZJPG
GEK10061.1,"[14, 50]",l5pAR8Zb
HMM20017.1,"[5, 41]",l5pAR8Zb
HMM20041.1,"[1, 37]",l5pAR8Zb
HMM30018.1,"[6, 42, 43]",l5pAR8Zb
HMM20031.2,"[3, 39]",l5pAR8Zb
BFT40013.1,"[17, 53]",l6Ddxhxg
BFT40052.1,"[20, 56]",l6Ddxhxg
BFT40001.1,"[3, 39]",l6Ddxhxg
BFT30020.1,"[6, 42]",l6Ddxhxg
BFT40012.1,"[4, 40]",l6Ddxhxg
BFT40005.1,"[8, 44]",l6Ddxhxg
GEK20042.1,"[2, 38]",l6Ddxhxg
GCS20001.2,"[15, 51]",l6F3oBHh
GEK20033.1,"[14, 50]",l6F3oBHh
GEK20058.1,"[13, 49]",l6F3oBHh
GCS10037.2,"[6, 42]",l6F3oBHh
GCS10002.4,"[7, 43]",l6F3oBHh
GEK10035.1,"[38, 39]",l6F3oBHh
GCS10041.1,"[14, 38]",L6NHCzvU
GEK10088.1,"[16, 17]",L6NHCzvU
IID10004.3,"[50, 51]",L6NHCzvU
GEK10062.2,"[3, 39]",L6NHCzvU
GCS10041.1,"[14, 38]",L6NHCzvU
GEK20058.9,"[5, 41]",L6NHCzvU
CSW20085.1,"[16, 52]",L6zoRZVC
CSW30008.1,"[14, 50]",L6zoRZVC
GCS20001.15,"[17, 53]",L6zoRZVC
CSW20020.1,"[4, 40]",L6zoRZVC
CSW30009.1,"[2, 3]",L6zoRZVC
HMM10041.2,"[15, 51]",l7mLs6m0
HMM20026.1,"[13, 49]",l7mLs6m0
HMM20028.1,"[17, 18, 19]",l7mLs6m0
HMM20031.1,"[2, 38]",l7mLs6m0
GEK10053.2,"[5, 41]",l7mLs6m0
HMM20075.1,[4],l7mLs6m0
CUE20003.2,"[53, 54, 55, 56]",l9bluJeK
CUE20005.1,"[4, 16]",l9bluJeK
CUE30001.2,"[17, 18, 19, 20]",l9bluJeK
GEK10096.4,"[6, 42]",l9bluJeK
GEK10055.3,"[2, 38]",l9bluJeK
CUE20005.1,"[4, 16]",l9bluJeK
GCS10001.1,"[14, 50]",LAFFyXTo
GCS10037.9,"[17, 53]",LAFFyXTo
GEK20058.3,"[15, 51]",LAFFyXTo
GCS10052.3,"[6, 42]",LAFFyXTo
CCE20003.1,"[2, 38]",LAFFyXTo
GEK10042.1,"[3, 39]",LAFFyXTo
GCS10037.8,"[16, 52]",lAJ2xT9O
GEK20058.2,"[14, 50]",lAJ2xT9O
GEK10041.1,"[3, 39]",lAJ2xT9O
GCS10002.2,"[6, 42]",lAJ2xT9O
GEK10059.2,"[7, 43]",lAJ2xT9O
GEK10057.1,"[5, 41]",lAJ2xT9O
GEK10066.1,"[14, 50]",LAjqnldC
GEK10090.2,"[17, 53]",LAjqnldC
GEK10095.2,"[15, 51]",LAjqnldC
GCS10001.5,"[3, 39]",LAjqnldC
GEK10059.2,"[7, 43]",LAjqnldC
GEK20063.1,"[4, 40]",LAjqnldC
HMM30006.1,"[53, 54, 55]",LAMCcr8i
HMM20017.1,"[5, 41]",LAMCcr8i
GCS20008.1,"[2, 3]",LAMCcr8i
HMM40053.1,"[4, 39, 40]",LAMCcr8i
CCE20007.1,"[19, 20]",LaomorFF
CCE30001.1,"[15, 51]",LaomorFF
CCE30006.1,"[14, 50]",LaomorFF
GCS10058.1,"[5, 41]",LaomorFF
GEK20062.3,"[7, 43]",LaomorFF
CCE20003.1,"[2, 38]",LaomorFF
GCS10062.1,"[13, 49]",laOVwl1C
GEK10095.2,"[15, 51]",laOVwl1C
GEK20063.1,"[4, 40]",laOVwl1C
GEK10040.1,"[1, 2]",laOVwl1C
GEK10042.1,"[3, 39]",laOVwl1C
CSW20012.1,"[14, 50]",LapYjhmm
CSW20015.1,"[16, 17]",LapYjhmm
GEK20042.2,"[19, 55]",LapYjhmm
GEA20002.1,"[41, 42]",LapYjhmm
GEK20062.3,"[7, 43]",LapYjhmm
GEK20044.1,"[4, 5]",LapYjhmm
GEK10042.1,"[3, 39]",LapYjhmm
GCS10002.7,"[15, 51]",LaWcGiyL
GEK10059.1,"[14, 50]",LaWcGiyL
GEK10098.1,"[17, 53]",LaWcGiyL
GEK20058.1,"[13, 49]",LaWcGiyL
GCS10037.2,"[6, 42]",LaWcGiyL
GEK10057.1,"[5, 41]",LaWcGiyL
LAW20003.1,"[16, 52]",LBFbJLvj
LAW20008.1,"[15, 51]",LBFbJLvj
LAW20009.1,"[14, 50]",LBFbJLvj
GEK10062.1,"[2, 38]",LBFbJLvj
ECE20016.1,"[5, 41]",LBFbJLvj
ECE20010.1,"[3, 39]",LBFbJLvj
GEK10061.2,"[15, 51]",lCfO4xet
GEK20058.6,"[16, 52]",lCfO4xet
GEK10041.1,"[3, 39]",lCfO4xet
GCS10052.8,"[5, 41]",lCfO4xet
GCS10002.4,"[7, 43]",lCfO4xet
GEK10057.3,"[2, 38]",lCfO4xet
ECE40012.1,"[15, 51]",lCVAm6dn
ECE40093.1,"[32, 55]",lCVAm6dn
ITP30008.1,"[14, 50]",lCVAm6dn
GCS20008.2,"[5, 6]",lCVAm6dn
GEK20042.1,"[2, 38]",lCVAm6dn
GEK20028.2,"[41, 42]",lCVAm6dn
CSW20054.1,"[15, 51]",lCXmJyFZ
GEK30015.2,[18],lCXmJyFZ
LAW20009.1,"[14, 50]",lCXmJyFZ
GEK10059.2,"[7, 43]",lCXmJyFZ
CSW20065.1,"[2, 38]",lCXmJyFZ
GEK10042.1,"[3, 39]",lCXmJyFZ
GEK30022.1,"[5, 6]",lCXmJyFZ
BFT20002.1,"[16, 52]",lDKorTZv
GCS10033.1,"[14, 50]",lDKorTZv
GEK20053.1,"[2, 38]",lDKorTZv
GEK20062.3,"[7, 43]",lDKorTZv
GEK10060.1,"[3, 39]",lDKorTZv
BFT20001.1,"[40, 41]",lDKorTZv
GCS10001.2,"[15, 51]",ldlUImvi
GCS10061.3,"[17, 53]",ldlUImvi
GEK20058.4,"[14, 50]",ldlUImvi
GCS10050.2,"[2, 38]",ldlUImvi
GEK10057.1,"[5, 41]",ldlUImvi
BFT20002.1,"[16, 52]",lFHaUU6g
BFT30001.1,"[14, 50]",lFHaUU6g
GCS20002.13,"[15, 51]",lFHaUU6g
CSW40015.1,"[6, 42]",lFHaUU6g
GEK30014.1,"[5, 41]",lFHaUU6g
LAW20003.1,"[16, 52]",LfMeoF43
LAW20008.1,"[15, 51]",LfMeoF43
LAW20009.1,"[14, 50]",LfMeoF43
GCS20001.17,"[3, 39]",LfMeoF43
GCS20002.7,"[4, 40]",LfMeoF43
MEC20055.3,"[6, 42]",LfMeoF43
ISE20072.1,"[16, 17]",lFpMRS5O
ISE20074.1,"[15, 51]",lFpMRS5O
ISE40075.1,"[52, 53]",lFpMRS5O
GCS20001.8,"[6, 42]",lFpMRS5O
ISE20075.1,"[3, 39]",lFpMRS5O
ISE20040.1,"[5, 41]",lFpMRS5O
ECE30051.1,"[14, 50]",lGbtQD3o
GCS10011.1,"[15, 51]",lGbtQD3o
ITP20003.2,"[17, 53]",lGbtQD3o
ECE30081.1,"[6, 42]",lGbtQD3o
ECE30075.2,"[4, 40]",lGbtQD3o
ECE20060.1,"[19, 20]",LH0rn3w4
GEK10055.1,"[13, 49]",LH0rn3w4
GCS10058.1,"[5, 41]",LH0rn3w4
GEK10096.4,"[6, 42]",LH0rn3w4
ECE20051.2,"[3, 39]",LH0rn3w4
ECE20057.1,"[2, 38]",LH0rn3w4
GCS10001.1,"[14, 50]",LHDgLrFi
GEK10058.1,"[18, 54]",LHDgLrFi
GEK20058.5,"[15, 51]",LHDgLrFi
GCS10050.6,"[5, 41]",LHDgLrFi
GEK10057.3,"[2, 38]",LHDgLrFi
GEK10042.1,"[3, 39]",LHDgLrFi
GCS10001.1,"[14, 50]",LHdKGnTS
GEK10096.3,"[17, 53]",LHdKGnTS
GCS10050.6,"[5, 41]",LHdKGnTS
GEK10091.1,"[6, 7]",LHdKGnTS
GEK20058.7,"[2, 38]",LHdKGnTS
GCS10001.3,"[17, 53]",LHE4xzUL
GCS10062.11,"[18, 54]",LHE4xzUL
GEK20058.2,"[14, 50]",LHE4xzUL
MEC10002.2,"[16, 52]",LHE4xzUL
GEK10095.1,"[5, 41]",LHE4xzUL
GEK10040.1,"[1, 2]",LHE4xzUL
GCS10053.9,"[17, 53]",LILbal6s
GEK10098.2,"[18, 19]",LILbal6s
LAW20003.1,"[16, 52]",LILbal6s
LAW20008.1,"[15, 51]",LILbal6s
LAW20009.1,"[14, 50]",LILbal6s
GCS10007.2,"[5, 41]",LILbal6s
GEK10040.1,"[1, 2]",LILbal6s
CCC20053.1,"[14, 50]",lIxHcmX2
GEK20017.1,"[17, 53]",lIxHcmX2
CCC20050.1,"[5, 41]",lIxHcmX2
GEK10062.1,"[2, 38]",lIxHcmX2
CCC20065.1,"[1, 37]",lIxHcmX2
ECE30030.1,"[17, 53]",LKhFcZxs
GCS10027.1,"[13, 49]",LKhFcZxs
ITP30008.1,"[14, 50]",LKhFcZxs
GCS20001.8,"[6, 42]",LKhFcZxs
GEK10095.4,"[4, 40]",LKhFcZxs
ITP30002.1,"[3, 39]",LKhFcZxs
ITP30005.1,"[5, 41]",LKhFcZxs
GCS10002.5,"[13, 49]",LKYV2Uj7
GCS10062.8,"[16, 52]",LKYV2Uj7
GEK10055.2,"[14, 50]",LKYV2Uj7
ISE10051.2,[5],LKYV2Uj7
GEK10096.1,"[2, 38]",LKYV2Uj7
GEK20058.8,"[3, 39]",LKYV2Uj7
GCS10001.2,"[15, 51]",llsYRfOX
GEK10055.2,"[14, 50]",llsYRfOX
GEK10096.3,"[17, 53]",llsYRfOX
GCS10050.2,"[2, 38]",llsYRfOX
GEK10038.3,"[41, 42]",llsYRfOX
GEK20058.8,"[3, 39]",llsYRfOX
CCC20086.1,"[14, 50]",LMblWuzK
GEK10087.1,"[44, 45]",LMblWuzK
CCC30081.1,"[5, 6]",LMblWuzK
CCC20056.1,"[2, 38]",LMblWuzK
CCC20092.1,"[4, 40]",LMblWuzK
GCS20001.11,"[15, 51]",lMuiCBcC
GEK10030.1,"[14, 50]",lMuiCBcC
MEC30003.1,"[13, 49]",lMuiCBcC
ISE40073.2,"[4, 40]",lMuiCBcC
MEC30005.1,"[6, 42]",lMuiCBcC
MEC40006.1,"[3, 39]",lMuiCBcC
GCS10012.1,"[14, 50]",lN6PXH90
GEK10095.2,"[15, 51]",lN6PXH90
MEC10002.2,"[16, 52]",lN6PXH90
GCS10002.3,"[6, 42]",lN6PXH90
GEK20044.1,"[4, 5]",lN6PXH90
GEK20058.7,"[2, 38]",lN6PXH90
ECE20051.3,"[14, 50]",ln9GD2VF
GCS10011.1,"[15, 51]",ln9GD2VF
ECE30081.1,"[6, 42]",ln9GD2VF
GCS20001.5,"[2, 38]",ln9GD2VF
ITP20001.1,"[5, 41]",ln9GD2VF
ECE20060.2,"[43, 44]",ln9GD2VF
ITP30002.1,"[3, 39]",ln9GD2VF
GCS10007.3,"[17, 53]",LoGalBsU
GCS10039.2,"[15, 51]",LoGalBsU
UIL30051.1,"[13, 49]",LoGalBsU
CSW20005.1,"[3, 39]",LoGalBsU
GEK10041.2,"[6, 42]",LoGalBsU
GEK30014.1,"[5, 41]",LoGalBsU
GCS10062.3,"[15, 51]",lOJ3xb9z
GEK10066.1,"[14, 50]",lOJ3xb9z
GCS10037.10,"[4, 40]",lOJ3xb9z
GCS10001.4,"[2, 38]",lOJ3xb9z
GEK10022.2,"[6, 42]",lOJ3xb9z
GEK20058.9,"[5, 41]",lOJ3xb9z
CSW20079.1,"[13, 49]",loN07aC7
CSW30019.1,"[17, 18]",loN07aC7
CSW30056.1,"[14, 50]",loN07aC7
GCS20006.2,"[15, 51]",loN07aC7
CSW20005.2,"[5, 41]",loN07aC7
GCS10062.6,"[18, 54]",lonsGbbo
GEK10055.1,"[13, 49]",lonsGbbo
GEK20058.6,"[16, 52]",lonsGbbo
GEK30030.1,"[15, 51]",lonsGbbo
GEA20008.1,[1],lonsGbbo
IID10004.1,"[38, 39]",lonsGbbo
GCS10014.1,"[2, 3]",lonsGbbo
GEK10091.1,"[6, 7]",lonsGbbo
GCS10002.1,"[18, 19]",loO9iwkS
GCS10053.3,"[14, 50]",loO9iwkS
LAW10004.1,"[1, 37]",loO9iwkS
GEK10095.1,"[5, 41]",loO9iwkS
GEK10062.2,"[3, 39]",loO9iwkS
GEK20058.7,"[2, 38]",loO9iwkS
CSW20054.1,"[15, 51]",lQ30iCRv
GCS20002.16,"[17, 53]",lQ30iCRv
GEK20033.1,"[14, 50]",lQ30iCRv
CSW20001.1,"[4, 40]",lQ30iCRv
CSW20005.2,"[5, 41]",lQ30iCRv
GEK10022.2,"[6, 42]",lQ30iCRv
GCS10037.8,"[16, 52]",LqAsGzAi
GEK10055.1,"[13, 49]",LqAsGzAi
GEK20063.3,"[14, 50]",LqAsGzAi
GCS10050.6,"[5, 41]",LqAsGzAi
GEK10096.1,"[2, 38]",LqAsGzAi
GEK10075.1,[43],LqAsGzAi
CSW20054.1,"[15, 51]",LqIvYYi3
CSW20064.1,"[18, 54]",LqIvYYi3
GCS10027.2,"[14, 50]",LqIvYYi3
LAW20003.1,"[16, 52]",LqIvYYi3
GCS20005.3,"[1, 37]",LqIvYYi3
CSW20065.1,"[2, 38]",LqIvYYi3
GEK20062.2,"[5, 41]",LqIvYYi3
GCS10001.2,"[15, 51]",LQZd1Oqy
GEK10096.3,"[17, 53]",LQZd1Oqy
GEK20058.2,"[14, 50]",LQZd1Oqy
GCS10052.7,"[3, 39]",LQZd1Oqy
GEK10038.3,"[41, 42]",LQZd1Oqy
GEK10055.3,"[2, 38]",LQZd1Oqy
LAW20003.1,"[16, 52]",lSk4LTnD
LAW20009.1,"[14, 50]",lSk4LTnD
LAW30077.1,"[6, 7]",lSk4LTnD
ISE10051.1,[4],lSk4LTnD
GEK20042.1,"[2, 38]",lSk4LTnD
GCS10037.7,"[14, 50]",LtgS5jf9
GCS10053.2,"[16, 52]",LtgS5jf9
MEC20005.1,"[13, 49]",LtgS5jf9
GCS10007.2,"[5, 41]",LtgS5jf9
MEC10002.1,"[3, 39]",LtgS5jf9
MEC20055.1,"[2, 38]",LtgS5jf9
CUE20052.1,"[1, 37]",LtgS5jf9
GCS10002.1,"[18, 19]",lUBQuIbd
GCS10062.1,"[13, 49]",lUBQuIbd
GEK20063.4,"[15, 51]",lUBQuIbd
GEK10041.1,"[3, 39]",lUBQuIbd
GEK10096.4,"[6, 42]",lUBQuIbd
GEK10057.1,"[5, 41]",lUBQuIbd
ECE20010.2,"[15, 51]",lVbSmJ3X
ECE20051.3,"[14, 50]",lVbSmJ3X
ITP20003.2,"[17, 53]",lVbSmJ3X
GEK10022.2,"[6, 42]",lVbSmJ3X
ECE20057.1,"[2, 38]",lVbSmJ3X
GEK30014.1,"[5, 41]",lVbSmJ3X
CSW20021.1,"[13, 49]",LWRdqhh7
CSW20054.1,"[15, 51]",LWRdqhh7
GEK20062.3,"[7, 43]",LWRdqhh7
GEK10022.2,"[6, 42]",LWRdqhh7
GEK20058.9,"[5, 41]",LWRdqhh7
GEK10042.1,"[3, 39]",LWRdqhh7
IID20013.2,"[14, 15]",lwSvdSKP
IID20055.2,"[17, 18]",lwSvdSKP
IID20006.1,"[38, 39]",lwSvdSKP
IID20061.2,"[6, 7]",lwSvdSKP
GEK20062.2,"[5, 41]",lwSvdSKP
GCS10002.5,"[13, 49]",lWtoiewz
IID10004.3,"[50, 51]",lWtoiewz
GEK10095.1,"[5, 41]",lWtoiewz
GEK20058.8,"[3, 39]",lWtoiewz
MEC10001.1,"[6, 42]",lWtoiewz
GEK10055.2,"[14, 50]",LwWPJz8Q
GEK20058.3,"[15, 51]",LwWPJz8Q
GCS10002.4,"[7, 43]",LwWPJz8Q
GEK10096.1,"[2, 38]",LwWPJz8Q
GEK10062.2,"[3, 39]",LwWPJz8Q
BFT20002.1,"[16, 52]",LwzJbShL
GEK10070.1,"[15, 51]",LwzJbShL
GEK10041.1,"[3, 39]",LwzJbShL
GCS10003.1,"[2, 38]",LwzJbShL
BFT20001.1,"[40, 41]",LwzJbShL
GEK30022.1,"[5, 6]",LwzJbShL
LAW20003.1,"[16, 52]",lXg23Gto
LAW20008.1,"[15, 51]",lXg23Gto
LAW20009.1,"[14, 50]",lXg23Gto
MEC30057.1,"[1, 37]",lXg23Gto
GCS10004.1,"[4, 40]",lXg23Gto
CUE20005.1,"[4, 16]",LxpTreLt
GCS10001.3,"[17, 53]",LxpTreLt
GCS10062.11,"[18, 54]",LxpTreLt
GEK20063.3,"[14, 50]",LxpTreLt
GEK10041.1,"[3, 39]",LxpTreLt
GEK10062.1,"[2, 38]",LxpTreLt
CUE20005.1,"[4, 16]",LxpTreLt
GCS10027.1,"[13, 49]",lxUxFFyE
MEC30053.1,"[17, 53]",lxUxFFyE
MEC30068.2,"[14, 50]",lxUxFFyE
GEK20019.1,"[2, 38]",lxUxFFyE
ITP30002.1,"[3, 39]",lxUxFFyE
ITP30005.1,"[5, 41]",lxUxFFyE
GEK10070.1,"[15, 51]",lYgeYNzp
GEK20058.2,"[14, 50]",lYgeYNzp
MEC10002.2,"[16, 52]",lYgeYNzp
GCS10052.8,"[5, 41]",lYgeYNzp
GCS10002.2,"[6, 42]",lYgeYNzp
IID10004.1,"[38, 39]",lYgeYNzp
ECE20010.2,"[15, 51]",LYVBSH5N
GCS10007.4,"[18, 54]",LYVBSH5N
GEK10090.2,"[17, 53]",LYVBSH5N
ITP20007.1,"[14, 50]",LYVBSH5N
GCS20001.7,"[5, 41]",LYVBSH5N
GEK10096.2,"[3, 39]",LYVBSH5N
GEK10038.1,"[37, 38]",LYVBSH5N
HMM10041.2,"[15, 51]",lz47KCUz
HMM20026.1,"[13, 49]",lz47KCUz
HMM20028.1,"[17, 18, 19]",lz47KCUz
GCS10007.2,"[5, 41]",lz47KCUz
GCS10004.1,"[4, 40]",lz47KCUz
HMM30012.1,"[6, 42]",lz47KCUz
GCS10002.5,"[13, 49]",LzyO3h9S
GCS10012.1,"[14, 50]",LzyO3h9S
GEK10041.1,"[3, 39]",LzyO3h9S
GCS10052.2,"[4, 40]",LzyO3h9S
GEK20058.7,"[2, 38]",LzyO3h9S
GEK30014.2,"[6, 42]",LzyO3h9S
ISE20072.1,"[16, 17]",m029MVwN
ISE20081.1,"[52, 53]",m029MVwN
MEC20005.1,"[13, 49]",m029MVwN
GCS20005.1,"[2, 38]",m029MVwN
MEC20057.1,"[6, 7]",m029MVwN
MEC20058.1,"[3, 39]",m029MVwN
GEK30014.1,"[5, 41]",m029MVwN
GCS10053.6,"[16, 52]",m1zdHGU3
MEC10001.3,"[15, 51]",m1zdHGU3
MEC20001.2,"[8, 9]",m1zdHGU3
MEC30066.1,"[1, 37]",m1zdHGU3
MEC30068.1,"[2, 38]",m1zdHGU3
